,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
219041,20190422,12,44720.1857999999,2565.8894,747.1162,839.9497,1590.00839999999,2079.99089999999,2196.2723,2376.2161,2203.04799999999,2168.2903,1888.374,1749.0481,1403.7843,770.5429,1334.23,2752.38929999999,739.1028,340.949999999999,1443.2335,2067.03499999999,1929.7588,1940.45959999999,1586.9357,1475.7062,1263.60619999999,1369.9471,1213.8588,860.9207,1823.5197
219468,20190422,13,45617.7961,2638.1792,768.1651,865.0928,1607.50479999999,2109.1768,2218.3456,2446.739,2196.61439999999,2277.5735,1891.02,1727.8121,1454.6886,799.228299999999,1381.8851,2676.2275,718.6511,361.4868,1410.4409,2178.4058,1960.66429999999,1989.45679999999,1632.2824,1497.7329,1308.58009999999,1342.5459,1282.2825,925.6698,1951.3449
219891,20190422,14,45751.8450999999,2439.5386,710.3265,849.730999999999,1625.5232,2139.17799999999,2324.2609,2478.68089999999,2323.6844,2243.4544,1925.43519999999,1774.7433,1414.6261,794.4451,1473.8157,2590.12339999999,695.529199999999,371.562,1433.33719999999,2268.2943,2020.46039999999,1952.30189999999,1627.4381,1466.83909999999,1350.6602,1324.3212,1311.6402,942.710299999999,1879.1809
220315,20190422,15,44241.5699,2445.5401,712.073999999999,857.4832,1561.6025,2079.3649,2178.8155,2494.4728,2165.2968,2319.11549999999,1896.50949999999,1729.10539999999,1376.2544,777.120999999999,1444.9863,2358.054,633.2114,401.6191,1418.191,2102.76519999999,1943.6564,1840.68699999999,1613.61169999999,1384.84169999999,1258.66879999999,1310.0471,1218.3311,871.770599999999,1848.3722
220740,20190422,16,43344.9725,2296.2159,668.594799999999,836.2531,1590.7415,2113.55479999999,2105.75509999999,2437.23909999999,2136.9295,2247.2795,1799.73039999999,1634.1455,1317.2754,753.88,1500.81999999999,2403.3904,645.3861,468.7685,1278.1051,2042.24759999999,1948.7963,1792.1839,1543.8442,1417.7248,1230.8972,1268.02,1209.2293,829.069399999999,1828.89529999999
221165,20190422,17,41716.7061,2108.3387,613.8904,847.9827,1489.05479999999,2012.5731,2006.6674,2271.20469999999,2108.31779999999,2112.6547,1731.6177,1497.7538,1224.4458,696.289999999999,1445.0542,2099.6577,563.823899999999,468.1668,1285.0216,2001.65979999999,1821.4186,1852.9606,1544.381,1367.5987,1180.0757,1293.1772,1286.2709,869.0253,1917.623
221585,20190422,18,39928.4887,1970.6177,573.789599999999,800.6575,1514.1822,1804.61819999999,1736.8692,2041.3362,1918.3655,1995.0751,1517.8275,1478.6884,1112.4553,673.0528,1493.4638,2023.9419,543.4917,479.5362,1242.06919999999,2009.24859999999,1702.84819999999,1745.3068,1475.3785,1382.1357,1236.7263,1255.6031,1268.6784,843.1579,2089.3679
221971,20190422,19,37274.1284999999,2031.3654,591.477999999999,675.342099999999,1467.219,1651.6994,1633.4295,1893.9483,1632.18879999999,1696.73299999999,1361.3787,1283.855,1048.7324,695.679899999999,1383.85909999999,2094.76749999999,562.510499999999,451.3981,1172.8938,1848.2551,1513.4437,1702.4855,1386.9029,1218.353,1126.36539999999,1184.6756,1176.3885,845.6679,1943.1142
222433,20190422,20,36389.9522,2089.4917,608.4025,729.146899999999,1389.32919999999,1547.853,1502.1392,1875.5436,1598.84629999999,1676.5036,1310.2923,1220.70059999999,994.122499999999,678.7403,1429.8687,2140.0246,574.6638,483.1718,1140.0726,1658.4412,1480.9896,1648.77029999999,1388.3078,1206.12179999999,1011.7934,1160.0146,1128.06369999999,832.722899999999,1885.8132
222861,20190422,21,36094.8821,1997.2663,581.5489,755.109,1422.9444,1524.24949999999,1498.6166,1786.5018,1614.9004,1554.5367,1295.9919,1244.7207,1034.7951,634.4423,1369.1536,2120.3287,569.374699999999,495.3709,1197.12529999999,1733.679,1470.5325,1611.99839999999,1373.61709999999,1177.9592,1038.3405,1181.4701,1152.38539999999,803.9683,1853.9527
223287,20190422,22,36500.3525999999,2226.373,648.2589,762.5352,1398.6738,1584.8811,1534.1052,1779.0994,1554.3498,1533.0551,1303.8039,1246.81559999999,939.667,662.359,1364.2272,2102.88709999999,564.691199999999,541.333899999999,1189.9918,1779.61449999999,1565.0684,1610.9728,1400.4031,1205.502,1095.5495,1182.9384,1081.96049999999,766.355699999999,1874.8804
223741,20190422,23,35087.0631999999,1857.2297,540.774,843.3722,1451.1893,1424.5852,1348.0045,1741.1033,1593.5743,1471.246,1277.8647,1197.42789999999,968.813899999999,660.262299999999,1405.3837,2044.9924,549.1443,508.450699999999,1134.7605,1490.3724,1534.7886,1559.8978,1373.68869999999,1177.96579999999,1007.1938,1101.6449,1107.573,829.0995,1886.6608
224115,20190423,0,35562.4582999999,1962.608,571.4573,859.0959,1493.3764,1449.6538,1402.14079999999,1796.0082,1616.6098,1475.8937,1279.3195,1253.55549999999,928.091,641.8748,1410.1369,2033.3262,546.011499999999,527.2091,1170.2056,1545.1781,1553.814,1562.8329,1380.9852,1186.6437,1011.9226,1100.4661,1106.3198,805.319399999999,1892.402
224558,20190423,1,35647.2022,1963.083,571.5959,862.869299999999,1486.4547,1482.90879999999,1399.8632,1815.76579999999,1638.20129999999,1444.9011,1270.86799999999,1210.2127,957.624,632.4537,1433.3413,2041.4002,548.1801,541.4628,1177.9517,1566.779,1576.9472,1578.64799999999,1381.9383,1153.5761,1008.1695,1105.04279999999,1094.7419,801.431699999999,1900.78919999999
224966,20190423,2,35887.0613999999,1967.4341,572.862499999999,902.467999999999,1507.4766,1505.0272,1440.8559,1826.3103,1661.31279999999,1426.5722,1270.16799999999,1195.005,929.5279,650.741499999999,1434.2701,2070.07909999999,555.8812,553.986099999999,1190.4927,1566.6744,1584.8587,1579.18879999999,1376.9592,1185.4863,1023.6921,1102.85279999999,1061.4271,813.498799999999,1931.95239999999
225403,20190423,3,36119.1725,1934.4757,563.265999999999,894.4455,1505.933,1501.64439999999,1435.5281,1840.72759999999,1653.5903,1423.4728,1316.7759,1249.3882,946.0683,644.201599999999,1417.6066,2119.7071,569.2078,560.379299999999,1202.161,1609.9919,1604.81009999999,1592.9819,1379.97939999999,1179.78919999999,1026.4434,1117.18969999999,1089.1247,811.2236,1929.0625
225833,20190423,4,36638.3003,1948.7274,567.4162,909.622799999999,1474.98049999999,1531.47409999999,1474.9226,1865.90709999999,1680.5445,1435.4926,1328.1718,1262.39899999999,997.643299999999,716.256399999999,1410.0299,2116.474,568.339699999999,575.1882,1210.961,1653.97049999999,1618.6973,1621.4893,1418.0748,1210.51129999999,1073.2553,1148.4453,1119.89799999999,800.2834,1899.124
226253,20190423,5,38530.8836999999,2029.5884,590.9605,945.918599999999,1497.4809,1581.74389999999,1567.3827,1849.093,1737.4156,1530.101,1422.3812,1379.429,1087.64079999999,806.5804,1458.2436,2130.4596,572.0954,577.8902,1269.0234,1670.703,1687.0369,1709.2904,1444.05729999999,1315.07549999999,1204.5856,1358.09269999999,1266.6539,861.499699999999,1980.4627
226652,20190423,6,40396.0146,1959.2988,570.493699999999,960.622399999999,1529.9607,1665.7837,1667.39259999999,2017.85189999999,1871.912,1717.4712,1585.55649999999,1580.1694,1193.62069999999,789.0098,1418.7563,2120.335,569.376099999999,651.7806,1263.9489,1730.8738,1765.7076,1812.7097,1448.2381,1360.57919999999,1287.2209,1411.17,1374.99,1009.2782,2061.90369999999
227102,20190423,7,42569.5590999999,2059.4989,599.669499999999,660.2987,1543.59809999999,1821.9367,1951.16869999999,2217.20919999999,2025.3403,1979.6192,1796.9492,1781.3289,1262.1764,806.7473,1532.3444,2005.99579999999,538.6728,465.0525,1439.57459999999,1951.10079999999,2000.9213,1992.1847,1642.45219999999,1365.8005,1329.9431,1395.1021,1259.82729999999,952.5317,2192.51409999999
227524,20190423,8,44015.6512,2307.9798,672.020099999999,702.5348,1592.3051,1916.9582,2206.47949999999,2515.0164,2131.4452,2085.2546,1874.06199999999,1869.9646,1296.78919999999,826.658099999999,1392.16339999999,2195.6279,589.594799999999,468.9028,1392.41789999999,2057.0729,2037.4655,1970.8611,1559.0313,1419.1808,1325.4998,1431.0346,1254.7588,841.454899999999,2083.1167
227954,20190423,9,46210.3753,2487.9593,724.425299999999,936.6312,1642.2162,1948.3521,2304.6569,2646.34009999999,2234.4299,2230.9879,2010.3103,1772.0826,1467.4453,837.3559,1496.6974,2443.76139999999,656.2267,624.338399999999,1407.9186,2044.6821,2082.77219999999,2075.00959999999,1543.2542,1473.0063,1349.80909999999,1502.84269999999,1325.0418,889.551299999999,2052.27219999999
228343,20190423,10,46784.7725999999,2699.1802,785.927199999999,1038.2772,1657.63519999999,1963.6396,2234.2239,2584.0074,2283.87379999999,2237.42369999999,2034.7727,1795.13349999999,1344.3186,853.3988,1563.4807,2578.44239999999,692.3925,580.6431,1421.3515,2194.72069999999,2122.6347,2021.3027,1603.44689999999,1561.7402,1333.3253,1483.9275,1269.7723,874.3618,1971.4183
228922,20190423,11,45580.4980999999,2606.288,758.879699999999,896.0434,1661.8471,2008.1409,2267.974,2407.73689999999,2178.08809999999,2241.35809999999,1956.50949999999,1730.34899999999,1359.2369,887.6598,1473.3968,2413.89609999999,648.2068,468.9452,1374.6149,2196.1678,2078.7278,2017.54389999999,1533.0387,1475.0186,1273.5206,1469.7206,1214.8014,846.426699999999,2136.36
229224,20190423,12,44588.2246999999,2465.5363,717.8963,870.759099999999,1741.1004,1945.9257,2200.0754,2477.59679999999,2130.45789999999,2216.8633,1945.10989999999,1696.8132,1299.0576,806.473499999999,1408.83089999999,2213.5028,594.394499999999,422.9923,1425.2628,2111.7629,1969.17609999999,2017.5334,1521.2844,1497.16329999999,1312.0026,1406.1413,1176.16439999999,895.129,2103.21819999999
229646,20190423,13,45846.6034999999,2416.0767,703.495199999999,877.6267,1739.0515,1972.0751,2239.315,2624.78859999999,2175.88119999999,2217.33449999999,1883.02489999999,1807.2787,1378.7157,851.290799999999,1455.05369999999,2400.7682,644.681699999999,439.306199999999,1434.6107,2139.1576,2029.15349999999,2194.5091,1581.545,1539.0789,1348.0603,1460.60549999999,1250.6359,924.0533,2119.42729999999
230057,20190423,14,45269.7606,2627.0378,764.921299999999,855.1172,1744.0621,1994.2879,2208.19439999999,2611.30189999999,2187.43319999999,2249.2545,1856.84909999999,1772.6866,1315.1984,874.5007,1364.7819,2168.67079999999,582.355999999999,403.891799999999,1364.91059999999,2142.8283,2099.9582,2204.0715,1485.1068,1438.1042,1286.4757,1434.2343,1277.4527,939.9954,2016.07909999999
230493,20190423,15,43973.5893999999,2314.8357,674.016799999999,864.3595,1671.252,1920.3558,2225.9236,2515.62429999999,2142.54829999999,2176.8199,1875.2571,1762.8258,1270.8657,787.4243,1357.55639999999,2071.3301,556.2173,418.6956,1400.6573,2159.33899999999,2026.66619999999,2115.0652,1502.1095,1497.6918,1282.2397,1418.5363,1259.15439999999,836.108799999999,1870.1112
230920,20190423,16,42846.3899999999,2399.8656,698.7749,774.354699999999,1601.77649999999,1905.0768,2108.75959999999,2485.55099999999,2025.36359999999,2083.44869999999,1855.6848,1678.6424,1216.1404,850.0823,1494.7737,1990.4285,534.4922,454.574299999999,1388.79379999999,2019.32009999999,1913.6569,2083.89759999999,1512.6201,1364.76929999999,1224.9674,1333.10449999999,1187.71039999999,784.553,1875.2048
231343,20190423,17,41486.1120999999,1999.4143,582.174399999999,744.565399999999,1453.642,1821.01309999999,2082.5345,2310.9061,2089.86749999999,2121.1239,1720.3008,1629.8977,1216.7253,815.812099999999,1548.1876,1995.8658,535.9523,446.404499999999,1298.7636,2027.1957,1764.231,1932.9455,1538.3602,1394.40339999999,1277.9837,1280.6029,1223.9301,757.534999999999,1875.7742
231507,20190423,18,40118.3571999999,1922.2231,559.698499999999,766.714799999999,1456.6484,1730.9648,1800.0209,2138.23759999999,1915.8396,1925.7718,1620.5612,1512.0074,1104.866,758.2159,1567.74029999999,1982.1166,532.260599999999,492.397499999999,1268.19409999999,1841.8505,1668.1266,1872.4847,1487.6548,1446.99399999999,1391.5639,1321.46579999999,1267.09809999999,823.092999999999,1943.547
232194,20190423,19,37797.1100999999,1903.6981,554.304399999999,749.6693,1402.3171,1568.9996,1621.70949999999,2039.0944,1754.9045,1791.2571,1432.63539999999,1354.9648,1023.6481,736.0407,1474.64349999999,1960.21689999999,526.379699999999,509.7907,1216.72309999999,1693.4448,1590.0476,1739.51119999999,1469.911,1295.0079,1266.1112,1316.91059999999,1105.30909999999,790.0388,1909.82089999999
232615,20190423,20,37174.836,2020.5396,588.3256,766.701199999999,1350.5517,1517.7335,1534.51839999999,1973.3786,1762.1902,1704.38799999999,1323.6258,1365.79019999999,1002.5498,718.232399999999,1396.0441,2091.4079,561.608399999999,502.384599999999,1168.43,1663.41419999999,1494.34989999999,1636.1794,1433.1455,1250.9353,1231.3731,1247.26569999999,1109.5587,837.815299999999,1922.3992
233036,20190423,21,36146.0245,2071.8109,603.254599999999,775.466,1390.69769999999,1450.0386,1513.9047,1815.7361,1718.96329999999,1631.9056,1230.8316,1314.8402,1023.4632,725.8735,1311.0364,2029.78569999999,545.0611,549.7282,1089.49569999999,1580.4425,1442.9637,1580.5271,1330.4069,1204.6124,1150.6695,1173.4556,1103.0288,822.846099999999,1965.1809
233462,20190423,22,36472.9113999999,2202.7456,641.379,791.474,1400.81649999999,1436.3805,1436.72589999999,1721.5459,1699.8849,1613.3434,1279.4907,1312.46759999999,971.705199999999,706.24,1312.95219999999,2078.79289999999,558.220599999999,534.6349,1173.4383,1676.0948,1471.1837,1601.0116,1403.7862,1278.564,1149.5354,1208.16709999999,1063.6925,812.4062,1936.23029999999
233885,20190423,23,35793.0533999999,2007.3018,584.4708,876.5623,1450.5045,1426.4819,1404.122,1801.8866,1740.6175,1532.2526,1238.9879,1215.6475,966.432099999999,722.7838,1364.409,1982.84449999999,532.455799999999,547.537299999999,1161.80009999999,1456.4367,1471.752,1588.1736,1353.6581,1191.5515,1044.68159999999,1139.6328,1096.34099999999,840.5085,2053.2195
234307,20190424,0,35963.5570999999,2062.7485,600.615599999999,881.252299999999,1445.7154,1450.9072,1429.35799999999,1760.75399999999,1725.4445,1540.2233,1207.9724,1276.23679999999,935.9026,708.754599999999,1367.07199999999,1993.02289999999,535.188999999999,556.5838,1181.381,1467.9797,1506.49929999999,1586.3214,1372.4591,1203.1385,1061.35819999999,1169.10799999999,1080.1157,799.2182,2058.22629999999
234735,20190424,1,36217.7643,2030.5384,591.2368,898.785399999999,1463.9607,1465.28289999999,1458.5472,1790.4754,1719.61089999999,1494.89879999999,1251.8152,1281.6745,949.9307,709.585,1368.69239999999,2020.95039999999,542.6888,562.1277,1190.0136,1517.0808,1515.329,1615.345,1348.55549999999,1196.0708,1060.67149999999,1153.1021,1088.8513,831.115,2100.82769999999
235157,20190424,2,36550.3018,2033.996,592.2439,912.067999999999,1493.50929999999,1486.14969999999,1493.4416,1793.3938,1785.09899999999,1532.6754,1266.6722,1288.2414,934.726,715.116899999999,1383.702,2028.8429,544.807699999999,606.6335,1227.2933,1515.33449999999,1527.17329999999,1605.0911,1349.9503,1192.3434,1057.155,1136.8484,1083.32909999999,854.2947,2110.17059999999
235450,20190424,3,36730.1535999999,2035.1708,592.586199999999,921.7734,1497.6165,1488.3141,1526.02389999999,1819.3348,1800.47309999999,1536.2064,1256.5363,1264.4036,950.3345,707.4664,1415.7987,2016.6029,541.5212,636.835799999999,1228.6246,1523.7805,1524.8112,1602.3875,1381.1377,1204.33009999999,1066.188,1148.0534,1077.6102,844.363399999999,2121.86749999999
236006,20190424,4,37404.8625,1996.0795,581.2038,902.0951,1497.58809999999,1520.4114,1575.8253,1868.0014,1809.09089999999,1538.7534,1318.3975,1337.2944,997.727999999999,775.4029,1431.35819999999,2080.2329,558.6077,615.693899999999,1260.1578,1596.178,1527.8594,1622.5553,1427.5669,1203.085,1078.0044,1177.8688,1115.1522,864.565,2128.1062
236429,20190424,5,38886.2298999999,2021.6483,588.648199999999,902.227099999999,1552.4056,1552.54099999999,1638.2011,1927.1197,1895.4989,1632.8903,1464.9364,1444.6261,1050.9845,798.3496,1466.6609,2123.7215,570.285899999999,617.360099999999,1330.2996,1630.9446,1588.8449,1708.5948,1436.327,1256.0614,1162.8579,1226.016,1203.70049999999,915.7396,2178.7395
236855,20190424,6,41207.3246,2165.0774,630.410999999999,989.103799999999,1582.18589999999,1619.58179999999,1781.41159999999,2048.34139999999,1991.9629,1838.9699,1559.6104,1636.03569999999,1264.6536,806.370199999999,1491.5404,2137.01389999999,573.855,673.4225,1306.89969999999,1793.5552,1702.26309999999,1823.4172,1482.7396,1355.2272,1295.4761,1296.1921,1253.88,889.907299999999,2218.2221
237281,20190424,7,43790.2827,2354.9898,685.7082,923.1983,1631.05749999999,1778.8612,1967.0005,2260.5725,2115.07969999999,2069.76049999999,1771.0264,1679.3489,1309.5,850.264599999999,1398.9674,2275.463,611.0334,730.687099999999,1562.77,2041.873,1880.5208,1993.5849,1608.056,1424.4438,1320.6249,1289.749,1286.304,860.214,2109.6242
237700,20190424,8,45926.4123,2620.976,763.155999999999,1053.29389999999,1583.1548,1924.1785,2141.25309999999,2381.0221,2177.25579999999,2260.0074,1822.2577,1809.5595,1400.0694,769.636499999999,1510.93769999999,2739.66359999999,735.6855,891.2812,1476.39059999999,2061.6531,1995.29299999999,2099.8606,1605.4873,1369.63899999999,1271.37159999999,1280.3251,1238.4574,843.2041,2101.34209999999
238126,20190424,9,47651.5311,3318.8869,966.368399999999,1044.8221,1651.588,1997.1522,2181.6336,2436.9456,2344.0057,2251.17439999999,1916.66249999999,1782.267,1388.7552,812.809899999999,1461.7333,3368.54669999999,904.5606,845.832199999999,1426.87349999999,2089.0906,1938.9184,2020.52199999999,1519.2001,1371.4914,1286.29739999999,1358.8086,1244.4299,757.5937,1964.56089999999
238550,20190424,10,47458.5653999999,3476.8544,1012.3643,1094.4864,1660.0074,1959.29099999999,2190.2725,2421.01699999999,2185.7328,2267.342,2005.00489999999,1845.8821,1353.8829,782.6053,1457.35089999999,3224.36009999999,865.841999999999,663.1607,1397.1069,2142.31109999999,1948.5605,2071.4303,1431.2859,1441.59169999999,1299.1175,1344.5635,1218.99929999999,870.273599999999,1827.8676
238972,20190424,11,46615.1785999999,3190.8886,929.0992,874.506499999999,1637.0151,1966.92699999999,2282.16289999999,2480.4953,2293.23,2195.94509999999,1962.05009999999,1751.48039999999,1350.1482,812.7901,1432.9429,3369.9218,904.929399999999,459.255999999999,1332.6364,2035.2499,1878.094,1964.2991,1448.732,1395.2877,1243.2256,1358.7731,1220.8376,868.7666,1975.48849999999
239401,20190424,12,45721.0763,2805.6793,816.936699999999,786.638699999999,1635.4756,1985.7986,2314.1039,2502.98759999999,2162.1259,2265.3798,1918.54299999999,1702.9264,1352.2017,811.3161,1505.2806,2881.0372,773.648699999999,420.674199999999,1376.3766,2084.6133,1913.63529999999,2084.82299999999,1522.7438,1383.69699999999,1235.0395,1456.2471,1220.0639,868.846499999999,1934.2373
239822,20190424,13,45814.4513,2614.3227,761.218799999999,735.035999999999,1711.68769999999,2013.3607,2295.6457,2688.844,2329.40999999999,2273.3436,1974.36089999999,1783.2016,1315.751,864.938599999999,1517.5065,2544.87449999999,683.3786,417.9832,1400.99409999999,2134.965,1979.1139,1979.8433,1594.3036,1423.71409999999,1399.0386,1357.7763,1305.0341,899.235099999999,1815.5675
240245,20190424,14,45150.7048,2389.1225,695.646899999999,723.3043,1713.96849999999,2061.1093,2245.7871,2626.57189999999,2273.8166,2357.5835,1858.97849999999,1767.5443,1343.95869999999,881.3862,1435.7197,2287.5927,614.290499999999,404.111899999999,1459.83359999999,2128.54889999999,1996.10889999999,1910.9473,1572.6457,1418.5199,1340.3675,1448.5127,1265.41,931.338499999999,1997.9811
240669,20190424,15,43614.7001999999,2167.6269,631.1534,724.273199999999,1675.56379999999,1930.1238,2172.6493,2386.0605,2230.13729999999,2229.478,1964.1956,1803.7672,1343.2815,844.013199999999,1406.8788,2245.09139999999,602.877299999999,456.591299999999,1409.2734,2018.4656,1899.9978,1898.2741,1509.3891,1415.7435,1284.1074,1375.2645,1210.0925,777.489799999999,2002.8406
241093,20190424,16,42769.3766,2225.556,648.020899999999,754.5537,1518.37809999999,1956.067,2134.84679999999,2415.6262,2028.3326,2247.82049999999,1807.90169999999,1710.0947,1272.2248,884.832099999999,1468.20329999999,2272.4551,610.2254,466.9671,1344.45679999999,1933.3674,1836.69879999999,1850.2588,1533.1918,1303.0472,1198.31829999999,1352.96409999999,1185.0056,783.2353,2026.72689999999
241516,20190424,17,42324.8612999999,2186.3907,636.616899999999,760.197,1403.7547,1765.7588,2052.6938,2301.0306,1995.5479,2181.43379999999,1697.3034,1636.4556,1184.5204,798.521399999999,1646.18769999999,2495.21329999999,670.043099999999,450.415599999999,1317.52109999999,1844.2437,1851.9908,1893.17519999999,1520.76299999999,1408.8132,1198.3295,1362.1748,1242.75489999999,833.821199999999,1989.1912
241943,20190424,18,40312.0417,2130.3923,620.312099999999,750.2767,1399.3937,1676.4329,1934.38969999999,2069.6347,1857.38609999999,1947.59719999999,1543.0337,1480.7918,1175.7977,773.332599999999,1558.588,2218.25059999999,595.669499999999,475.986699999999,1256.3893,1697.1113,1647.49679999999,1772.0406,1501.3202,1321.7823,1233.55289999999,1396.61719999999,1242.93679999999,874.1892,2161.3397
242275,20190424,19,37700.6866999999,2260.5311,658.204299999999,690.5619,1356.99219999999,1550.9782,1700.8139,1696.0722,1721.1799,1746.85989999999,1429.4619,1310.69229999999,1053.4928,700.1602,1440.75569999999,2068.58379999999,555.4799,487.186399999999,1099.1394,1513.1882,1534.6485,1628.0834,1472.2371,1205.1916,1157.8712,1321.1874,1240.3649,886.4171,2214.3516
242788,20190424,20,35877.2825999999,2030.3588,591.184399999999,673.677299999999,1354.30929999999,1419.4764,1659.4998,1722.0478,1612.48119999999,1653.6692,1345.0241,1286.913,1057.2724,717.050799999999,1373.0585,2097.9366,563.3618,490.358999999999,1007.5382,1378.2822,1516.7922,1538.2452,1313.4204,1170.5336,1065.40339999999,1187.6373,1153.7297,847.458399999999,2050.5612
243212,20190424,21,35891.9605999999,2123.5427,618.3173,684.451299999999,1342.15259999999,1352.2179,1548.357,1739.0325,1643.1647,1612.8552,1373.48389999999,1259.0549,983.5682,647.4582,1378.2414,2108.9439,566.317599999999,456.201799999999,1048.4881,1333.3403,1456.5217,1518.94949999999,1373.1396,1190.5306,1083.3878,1259.2525,1212.5345,834.622899999999,2143.8328
243636,20190424,22,36266.8557999999,2113.4427,615.3766,731.006499999999,1455.65969999999,1413.7119,1502.5703,1693.7564,1679.6893,1574.761,1325.0398,1293.8406,1029.0603,691.056,1347.7967,2115.30859999999,568.0266,493.2298,1131.9784,1405.1947,1556.00129999999,1524.4674,1361.7724,1229.2898,1106.3779,1245.3561,1169.5634,802.209899999999,2091.3099
244057,20190424,23,35277.1296,2023.6025,589.217899999999,810.5344,1370.3496,1411.2527,1479.80009999999,1790.3449,1653.81099999999,1465.8516,1261.08989999999,1172.6882,982.670799999999,654.6529,1385.40419999999,2077.89069999999,557.9786,551.833399999999,1080.8492,1287.20139999999,1502.9381,1524.35079999999,1345.91329999999,1205.5799,999.178,1175.2021,1121.0894,843.368399999999,1952.4852
244485,20190425,0,35467.3174999999,2088.0991,607.9972,808.9274,1416.6913,1404.9617,1475.2777,1804.1278,1628.1069,1437.5201,1271.9739,1179.2112,939.755099999999,653.429399999999,1396.8729,2031.92979999999,545.6367,574.559999999999,1136.09729999999,1334.42329999999,1504.0246,1536.833,1318.2562,1194.4149,1016.2173,1157.9284,1134.4,840.703899999999,2028.9395
244909,20190425,1,35578.7695,2100.6754,611.6588,822.346499999999,1409.4446,1438.7592,1490.99839999999,1828.7871,1635.3705,1447.9516,1253.04,1162.15529999999,936.3576,643.490199999999,1371.5061,2022.2759,543.044599999999,567.144,1152.4221,1342.84639999999,1538.8362,1556.6355,1324.2152,1193.54839999999,1022.3122,1184.79019999999,1135.0668,857.1019,1985.9915
245330,20190425,2,35985.3133,2157.9076,628.3232,827.939799999999,1420.90149999999,1478.3643,1492.8266,1828.5995,1682.4683,1438.1755,1270.82449999999,1192.23409999999,945.756999999999,672.4873,1394.6034,2028.15069999999,544.621999999999,595.9201,1175.4511,1383.8359,1540.9947,1532.723,1333.6952,1188.3205,1026.0531,1200.1613,1145.247,871.9006,1986.8258
245755,20190425,3,36096.6979999999,2091.5254,608.9949,855.4995,1428.7157,1495.05289999999,1521.1258,1849.1946,1720.0852,1478.5289,1293.0038,1199.3204,942.674899999999,671.2118,1400.8828,2052.54379999999,551.172299999999,582.8689,1191.60709999999,1396.9662,1528.1639,1542.6288,1320.6051,1172.198,1039.8674,1183.71309999999,1130.31829999999,865.544099999999,1982.6846
246180,20190425,4,36933.9625999999,2187.1122,636.8273,852.664999999999,1434.723,1513.1077,1560.26749999999,1885.9081,1746.30199999999,1484.55659999999,1268.52399999999,1291.4068,971.7073,680.3718,1410.8295,2072.67239999999,556.577499999999,614.211599999999,1244.3334,1443.9503,1558.4606,1553.3359,1366.75669999999,1236.0196,1083.0615,1228.8152,1180.1956,852.5493,2018.7143
246603,20190425,5,38595.9392,2204.8482,641.9913,860.1112,1444.73119999999,1545.2646,1605.0224,2016.4335,1817.4139,1624.5132,1394.71679999999,1345.3814,1084.0983,773.8731,1429.5107,2182.7449,586.1353,616.2273,1261.1311,1544.144,1639.546,1644.42979999999,1436.72859999999,1282.8133,1193.8705,1345.9173,1223.10359999999,893.8998,1957.3375
247029,20190425,6,40576.3666,2126.7672,619.2559,912.470599999999,1505.6732,1669.72869999999,1768.9609,2162.7404,1903.02849999999,1775.856,1609.78659999999,1555.15349999999,1191.9091,755.551299999999,1470.5482,2138.63999999999,574.291699999999,640.906299999999,1278.86889999999,1636.67339999999,1685.1817,1768.3369,1520.4627,1369.26469999999,1263.3371,1408.40529999999,1217.5487,903.3513,2143.67059999999
247454,20190425,7,42623.7304999999,2209.1972,643.257399999999,674.2345,1553.03839999999,1858.6415,2070.6558,2439.7736,2075.19099999999,1980.7777,1767.9381,1676.1818,1176.9946,770.803499999999,1444.3021,2216.7345,595.262799999999,485.8926,1417.8305,1892.0758,1917.02019999999,1870.8939,1645.892,1439.4924,1295.5662,1417.2525,1199.72779999999,863.8365,2025.26659999999
247873,20190425,8,44376.6210999999,2321.0377,675.8224,697.4751,1574.2414,1960.5599,2232.52709999999,2628.4965,2075.8751,2242.2503,1836.6648,1744.7354,1353.9557,824.1626,1518.9761,2250.23,604.2572,443.8929,1349.1015,2067.96489999999,2112.219,2005.817,1595.704,1458.9991,1257.1065,1407.2019,1172.8423,839.9917,2124.5131
248300,20190425,9,44444.3010999999,2330.6251,678.614199999999,763.230199999999,1636.8713,1983.333,2238.8597,2675.8606,2131.6426,2288.5996,1904.9719,1726.7478,1347.0243,855.871999999999,1426.5563,2077.4404,557.8578,413.2411,1362.4561,2128.2716,2083.11659999999,1992.1583,1504.1699,1510.1531,1274.1267,1374.4336,1207.35349999999,872.759999999999,2097.9551
