,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
32480,20200404,4,32882.4844,2141.8549,623.649199999999,794.3549,1335.5353,1350.53019999999,1264.05279999999,1711.59539999999,1358.6377,1448.8194,1146.81269999999,1146.0441,1005.3597,608.157199999999,1258.0905,1727.0286,463.761199999999,593.3499,1027.7129,1338.46149999999,1338.0879,1522.7445,1241.2814,1177.6464,902.7672,1061.0206,979.107099999999,652.8178,1663.2027
32904,20200404,5,33292.5549,2186.5065,636.650999999999,786.2919,1338.1312,1344.3676,1284.4201,1672.7942,1386.9195,1518.4733,1159.9771,1217.903,1026.2633,624.0992,1276.8072,1727.5876,463.911299999999,602.8174,1026.9743,1346.2039,1350.81009999999,1526.7764,1256.2352,1193.4253,922.1304,1075.8742,1014.1183,652.2928,1673.79369999999
33328,20200404,6,33728.2727,2119.0745,617.016399999999,776.940799999999,1361.0551,1386.4997,1312.78469999999,1755.3259,1344.79569999999,1562.16419999999,1216.3332,1277.0807,1056.29009999999,715.9243,1298.17879999999,1648.74749999999,442.7405,627.606599999999,1062.3121,1396.8855,1407.17959999999,1494.015,1265.545,1180.15799999999,941.2242,1110.7833,1049.5489,634.875499999999,1667.1883
33752,20200404,7,33696.6117999999,2142.5018,623.8377,769.516499999999,1365.26019999999,1384.44239999999,1281.7944,1779.77579999999,1403.89349999999,1541.4712,1225.3787,1326.3325,1047.71589999999,683.777699999999,1277.977,1686.8936,452.9834,605.3623,1042.5979,1413.4808,1392.80659999999,1508.8539,1258.3095,1204.99129999999,946.9768,1113.7112,981.1846,626.161799999999,1608.6221
34176,20200404,8,33111.2358,2032.2924,591.7485,773.633699999999,1360.81199999999,1386.2832,1313.63079999999,1756.4384,1434.73209999999,1508.39889999999,1112.9003,1257.9508,1013.7814,671.590599999999,1303.49299999999,1584.4481,425.4741,626.7924,1051.198,1425.6673,1404.3096,1493.6369,1255.7089,1148.5514,920.1952,1069.46679999999,951.6828,623.240099999999,1613.1771
34600,20200404,9,32294.113,2003.8715,583.4722,773.7077,1237.5134,1381.6926,1254.7535,1698.9664,1434.7923,1447.13259999999,1122.60719999999,1261.81459999999,1009.3651,618.517799999999,1269.2447,1519.32289999999,407.9861,599.055899999999,1006.7489,1377.3648,1383.7128,1462.5029,1229.1901,1141.6301,881.556699999999,1037.612,913.093399999999,661.1363,1575.747
34786,20200404,10,30765.2727999999,1723.0687,501.7105,707.952099999999,1250.9246,1256.13979999999,1194.9256,1645.7523,1400.79829999999,1418.76109999999,1055.91709999999,1093.7129,925.3526,603.1363,1195.02469999999,1514.2725,406.6295,614.616599999999,993.7435,1247.6735,1314.242,1380.0159,1115.61089999999,1072.8223,925.528299999999,1018.4466,947.3005,637.2729,1603.92139999999
35448,20200404,11,30464.3568,1631.2174,474.9653,732.859699999999,1241.82719999999,1260.34629999999,1237.94419999999,1617.72409999999,1356.58639999999,1378.15419999999,1126.939,1145.1591,920.967499999999,613.8754,1139.5332,1408.4266,378.2067,588.1158,1046.8039,1299.6966,1256.1368,1418.6835,1083.9627,1060.99029999999,860.708099999999,991.9364,861.416299999999,650.518299999999,1680.655
35872,20200404,12,30190.5662999999,1696.79,494.058699999999,726.561199999999,1221.6882,1228.83739999999,1232.07909999999,1595.6251,1354.18519999999,1369.6731,1099.6023,1108.3357,940.4166,619.936799999999,1128.12519999999,1454.4981,390.578399999999,558.128299999999,968.825399999999,1272.6484,1217.4547,1366.421,1051.6821,1085.5912,843.9573,1002.764,863.4382,666.978799999999,1631.68499999999
36296,20200404,13,30049.6038,1596.1713,464.761199999999,710.9886,1257.2406,1184.4259,1138.0703,1538.8576,1341.7897,1283.5993,1144.9872,1075.7985,949.0592,609.936299999999,1141.82539999999,1493.5297,401.0595,527.438499999999,975.173599999999,1304.04369999999,1262.08449999999,1388.9217,1137.8678,1080.0204,877.1458,888.304899999999,884.1344,645.052,1747.3159
36720,20200404,14,29127.4756,1620.0814,471.7228,675.833399999999,1179.8503,1151.6168,1139.7309,1478.8134,1283.3149,1275.1753,1129.3447,1032.53019999999,919.537299999999,571.855699999999,1070.9286,1475.01489999999,396.087699999999,501.443499999999,942.4065,1214.5015,1130.574,1362.3982,1136.34989999999,1042.1455,832.206599999999,962.548,889.303599999999,690.762399999999,1551.3986
37144,20200404,15,28720.9088999999,1338.099,389.6177,664.543199999999,1198.1051,1107.8036,1151.1862,1445.6395,1226.6554,1352.3107,1057.7387,1062.6477,974.365699999999,615.5542,1134.8161,1498.44859999999,402.380699999999,525.6597,927.163,1153.44599999999,1126.8289,1320.9028,1088.17689999999,1009.2094,873.754699999999,954.5262,912.2222,661.717899999999,1547.38889999999
37568,20200404,16,29283.7799,1585.7298,461.721099999999,683.688499999999,1218.7397,1189.84169999999,1173.91069999999,1567.0693,1205.2139,1392.3133,1175.8298,1063.48119999999,920.9129,599.4545,1164.50569999999,1308.65419999999,351.414699999999,493.4768,925.577999999999,1208.9616,1140.5652,1335.8259,1067.6402,1042.6319,852.0992,1057.1576,929.8152,636.9184,1530.6284
37992,20200404,17,29335.2063999999,1607.1906,467.969699999999,691.529199999999,1147.92789999999,1153.2518,1142.9901,1567.11719999999,1242.2189,1347.48939999999,1122.20419999999,1044.0288,906.5951,591.337499999999,1132.38699999999,1512.9987,406.287699999999,541.2228,927.872899999999,1153.97949999999,1186.85999999999,1287.4763,1138.01469999999,1041.5748,905.4085,959.9256,932.2414,650.417299999999,1526.68789999999
38416,20200404,18,29094.0077999999,1647.17,479.610599999999,710.416,1121.06999999999,1150.6411,1077.5218,1483.57189999999,1251.1645,1316.72,1065.9933,1036.7242,905.8463,561.048199999999,1251.04549999999,1520.92329999999,408.4153,523.1113,876.9183,1160.4766,1168.9464,1337.0495,1114.6586,1018.3166,862.2337,968.3242,889.163699999999,643.640599999999,1543.2862
38840,20200404,19,28775.874,1640.0378,477.5337,700.4237,1097.96509999999,1166.3311,1106.3976,1463.7247,1247.43,1274.6124,1040.9072,1042.04749999999,899.3251,563.859299999999,1170.23219999999,1583.8036,425.3009,531.9482,844.9708,1086.0341,1125.18409999999,1408.1288,1116.41889999999,988.1576,792.671,952.8917,899.1027,604.3704,1526.0639
39264,20200404,20,29163.5685999999,1700.413,495.1138,686.6607,1271.73229999999,1148.5779,1081.0526,1445.2508,1176.6519,1245.10179999999,1090.4029,1052.47779999999,920.33,564.063899999999,1163.0282,1604.06649999999,430.742099999999,550.7498,921.926799999999,1100.5878,1163.2524,1387.91249999999,1135.36349999999,1007.0241,822.0619,1018.2153,864.858299999999,628.827999999999,1487.12179999999
39688,20200404,21,29037.7881999999,1825.5228,531.542199999999,667.0949,1246.1547,1205.86999999999,1111.74119999999,1432.036,1251.4031,1309.44879999999,1065.5802,993.522299999999,898.098299999999,555.293,1144.2,1489.3061,399.925299999999,509.338,836.5161,1086.0482,1172.8876,1345.31189999999,1108.867,980.992399999999,832.804999999999,1004.3841,883.8336,649.239699999999,1500.8251
40112,20200404,22,29244.0034999999,1809.6418,526.918,753.056199999999,1263.97949999999,1235.3507,1104.0888,1487.3289,1223.0558,1283.0261,1002.5651,990.652799999999,906.376899999999,543.890499999999,1142.4483,1586.5643,426.042199999999,544.432199999999,843.8431,1130.0315,1187.0715,1342.9413,1119.6966,967.1454,837.186799999999,1000.9038,856.668099999999,633.819899999999,1495.2771
40536,20200404,23,31170.9294,2027.1166,590.241099999999,777.273,1332.99679999999,1226.74229999999,1159.1183,1629.4498,1264.04749999999,1337.27389999999,1054.4621,1075.2037,954.258199999999,605.612499999999,1273.9335,1581.1917,424.599499999999,571.089399999999,890.389999999999,1194.91249999999,1178.88719999999,1477.1003,1227.3593,1128.9329,853.662699999999,1089.4703,972.889199999999,650.437099999999,1622.2782
40960,20200405,0,30287.3119,1886.8726,549.4056,738.4012,1283.5155,1208.54279999999,1091.4672,1584.6429,1212.8097,1307.3985,1001.4256,1041.9628,954.652,579.186799999999,1259.3145,1552.20229999999,416.8149,573.825,861.171,1201.5992,1126.5841,1438.46039999999,1181.6683,1110.26039999999,852.0424,1091.9254,962.344299999999,631.864,1586.954
41384,20200405,1,31018.3614999999,1926.2205,560.8621,729.0755,1337.0026,1273.72869999999,1146.9223,1633.1809,1255.3913,1318.16239999999,1028.2402,1070.82829999999,957.010999999999,597.7373,1275.4394,1588.30839999999,426.5108,600.769599999999,928.117899999999,1241.4992,1174.5277,1484.63159999999,1219.38439999999,1114.4399,848.4939,1098.34359999999,964.7499,638.9532,1579.8312
41808,20200405,2,31264.2671,2015.1244,586.7489,737.220699999999,1381.44699999999,1249.873,1151.91879999999,1579.7191,1286.9575,1342.4256,1007.0216,1089.8441,941.3236,601.011399999999,1287.088,1589.14989999999,426.7366,606.1755,938.403699999999,1296.7299,1173.81829999999,1476.34819999999,1229.82559999999,1131.4258,842.6425,1091.0634,970.183599999999,637.0003,1597.0397
42232,20200405,3,31341.1565999999,2000.4724,582.482899999999,751.1,1368.5605,1282.0346,1175.58089999999,1590.1439,1265.2825,1324.4988,997.025099999999,1063.6691,952.9152,606.9433,1304.21579999999,1602.699,430.3747,610.2803,936.660799999999,1302.1204,1172.0514,1505.10529999999,1229.96329999999,1129.1762,840.313999999999,1112.1577,966.903199999999,640.900999999999,1597.5271
42656,20200405,4,31578.7336,1969.9872,573.6063,801.2525,1376.5226,1292.94869999999,1174.00129999999,1619.8121,1272.0201,1332.9439,1006.6513,1108.57009999999,960.313999999999,597.938099999999,1294.33179999999,1630.1848,437.7558,639.6001,946.136799999999,1319.2409,1181.09539999999,1526.5797,1233.65889999999,1131.86899999999,847.720599999999,1122.19149999999,973.569799999999,634.737799999999,1573.4963
43080,20200405,5,31630.3120999999,1925.6894,560.707999999999,799.7326,1364.7635,1285.8819,1156.64709999999,1637.7318,1287.2453,1346.1632,1007.46669999999,1094.4036,995.866999999999,631.5027,1279.3543,1586.3833,425.9936,625.749,956.6797,1290.3634,1174.1921,1548.85279999999,1249.7348,1143.941,875.326299999999,1151.71769999999,999.2458,637.359699999999,1591.6161
43504,20200405,6,31726.1680999999,1904.4567,554.525499999999,789.1309,1373.2518,1293.9312,1181.5679,1628.1283,1331.43699999999,1315.2291,1068.4952,1099.357,1007.2007,584.1629,1250.7787,1659.5123,445.6309,662.7648,970.592999999999,1336.43139999999,1159.905,1521.0486,1262.5289,1127.8349,891.283199999999,1142.54189999999,977.6933,645.760099999999,1540.9866
43928,20200405,7,31800.0076,1963.4764,571.7106,773.959899999999,1368.4268,1278.5023,1200.038,1597.5159,1319.3592,1406.73049999999,1075.268,1107.93699999999,984.369699999999,582.613799999999,1274.61089999999,1600.1782,429.6981,645.6742,975.9464,1336.8222,1210.4575,1537.28929999999,1223.71679999999,1128.2401,898.359299999999,1144.0995,965.448899999999,633.024599999999,1566.5327
44352,20200405,8,31563.1611999999,1968.7959,573.2593,770.073999999999,1335.58999999999,1296.2823,1210.75859999999,1638.8233,1313.8711,1372.4761,1032.2674,1062.66619999999,977.509099999999,572.082499999999,1210.5675,1541.4838,413.9368,610.245599999999,983.806199999999,1382.2239,1242.9916,1503.4653,1208.2375,1127.8314,899.9053,1089.1587,971.187,657.4609,1596.2053
44776,20200405,9,31595.7076,2015.5144,586.862499999999,735.2969,1349.8404,1300.0,1185.5327,1554.62439999999,1369.47129999999,1378.4751,980.814899999999,1062.1712,929.092999999999,552.6085,1262.10459999999,1552.1428,416.798999999999,638.0407,1038.9447,1382.8683,1272.86539999999,1518.0308,1203.5444,1131.64,922.787299999999,1037.64159999999,942.8563,684.544099999999,1590.59179999999
45200,20200405,10,30931.2043999999,1874.069,545.677599999999,736.8754,1336.0023,1290.7825,1183.0145,1539.46599999999,1324.34169999999,1305.8839,1057.804,1065.0757,907.6911,583.5592,1207.0686,1576.5821,423.3613,606.716599999999,996.6231,1371.35529999999,1251.0947,1471.53019999999,1151.7652,1084.9202,884.1647,1067.39259999999,885.294999999999,660.2716,1542.8196
45624,20200405,11,30497.3406,1827.9471,532.2477,706.311,1332.03829999999,1271.54739999999,1196.7714,1524.5875,1305.30929999999,1325.5625,1075.3358,1101.72849999999,899.9737,557.078999999999,1191.2291,1520.9772,408.430099999999,607.643199999999,985.8029,1312.8157,1216.941,1417.47669999999,1126.02289999999,1084.7121,894.3196,1022.0727,855.617399999999,668.412699999999,1528.4281
46048,20200405,12,30308.8184,1708.2697,497.401099999999,691.6742,1281.8099,1261.1284,1186.20409999999,1534.82359999999,1286.386,1322.976,1077.6848,1128.0833,854.930799999999,611.690799999999,1145.7828,1526.1437,409.8175,635.3359,953.706999999999,1338.2799,1221.794,1398.8634,1181.34899999999,1073.6538,917.5127,975.3264,908.008799999999,651.5,1528.68149999999
46472,20200405,13,29759.6389,1683.3373,490.1415,699.322,1279.0549,1233.808,1223.3502,1459.2554,1280.8157,1279.1744,1006.5053,1094.9448,872.950699999999,619.9048,1165.7998,1534.2731,412.0006,598.5901,928.3437,1290.5008,1187.28379999999,1304.3649,1149.0037,1007.3674,885.5669,979.3809,876.567199999999,645.807,1572.2252
46896,20200405,14,29208.5057999999,1717.2195,500.0074,679.2317,1275.1104,1231.17159999999,1148.73499999999,1443.82109999999,1270.2371,1290.4902,989.720199999999,1039.60179999999,897.498299999999,541.1481,1150.4581,1538.462,413.125,591.0782,932.6104,1231.9789,1125.22949999999,1278.76379999999,1119.88339999999,1008.6896,857.3255,965.1832,830.4659,611.117399999999,1530.1436
47320,20200405,15,29205.24,1765.9613,514.1997,707.283999999999,1245.7483,1162.6762,1136.217,1458.52929999999,1244.58819999999,1262.2063,1037.70239999999,1150.8339,940.9311,573.202999999999,1206.9717,1384.874,371.882,588.3236,931.5003,1156.03099999999,1144.2813,1248.6418,1070.5821,1029.6319,855.5829,965.3739,867.783199999999,629.0841,1554.6168
47744,20200405,16,29061.9789999999,1727.3778,502.9646,703.6069,1193.5181,1149.58269999999,1166.9539,1555.24769999999,1277.7519,1256.6459,995.9719,1115.6392,942.0453,546.3354,1230.9878,1257.78929999999,337.7558,547.5084,890.5904,1202.703,1124.78739999999,1286.9148,1101.5477,1044.8983,862.560899999999,964.0922,886.6906,627.8555,1561.6563
48168,20200405,17,29653.8151,1780.5204,518.438599999999,706.0555,1256.2682,1178.0118,1214.3136,1529.2417,1268.5061,1333.0125,1086.63259999999,1069.558,931.1719,545.970699999999,1232.0504,1277.02649999999,342.921499999999,496.177799999999,974.9632,1256.3768,1162.949,1313.33809999999,1068.663,1094.6982,940.265099999999,963.215799999999,925.469299999999,645.2421,1542.7572
48592,20200405,18,30320.8758999999,1816.8374,529.0127,747.5588,1248.6511,1244.3347,1202.8216,1574.2816,1300.10359999999,1329.4844,1183.357,1114.7695,951.3872,509.737199999999,1275.62069999999,1358.43069999999,364.7812,534.350199999999,998.45,1272.7543,1173.8856,1362.2737,1054.66439999999,1051.2172,958.868299999999,992.6675,919.2386,642.0367,1609.3003
49016,20200405,19,29341.2693,1663.5839,484.389999999999,726.472999999999,1224.43869999999,1142.51759999999,1202.23229999999,1547.4366,1291.207,1213.4612,1073.5877,1051.8795,912.647299999999,524.5447,1216.4918,1438.67429999999,386.329099999999,541.8676,937.9817,1219.0598,1083.587,1401.08179999999,1114.8924,985.0311,870.5709,986.8759,915.952,624.865199999999,1559.60889999999
49440,20200405,20,29787.8427,1812.3487,527.7063,771.640599999999,1304.9456,1194.6438,1206.4548,1504.5287,1266.6819,1246.5707,1034.4509,1021.9338,966.7576,518.348499999999,1225.5816,1425.65149999999,382.8322,542.748299999999,970.450699999999,1253.3965,1127.1202,1399.0876,1048.38529999999,1029.6292,868.4143,1019.4646,935.0982,621.1054,1561.8657
49864,20200405,21,30435.6806,1942.117,565.491099999999,793.3867,1306.10459999999,1201.3788,1233.81549999999,1531.6483,1283.99219999999,1252.94499999999,1037.7995,1037.226,961.8553,533.870099999999,1205.7925,1591.1373,427.2703,577.985699999999,990.857899999999,1276.555,1177.68699999999,1441.8729,1078.4811,1034.09639999999,871.496399999999,1013.9996,897.0143,613.1232,1556.67959999999
50288,20200405,22,30595.2894,1992.3673,580.122499999999,814.1765,1354.1442,1198.9385,1238.3275,1577.9701,1277.9104,1239.1892,1019.2631,1023.7658,951.1624,549.5525,1206.1576,1537.9626,412.991199999999,597.6484,976.426299999999,1299.4121,1167.5715,1458.8594,1111.8786,1016.46669999999,871.490599999999,1034.52739999999,890.403599999999,640.6837,1555.9221
50712,20200405,23,31977.2259,1996.1487,581.223799999999,829.089699999999,1371.8194,1250.0134,1299.9218,1640.77929999999,1376.5064,1374.1782,1083.34259999999,1073.2786,1001.7547,575.009,1284.1753,1776.4005,477.019299999999,593.6408,920.0851,1266.877,1223.699,1525.2094,1167.15879999999,1127.74939999999,883.5353,1033.62069999999,997.266399999999,631.528199999999,1616.19689999999
51136,20200406,0,32183.25,2004.0549,583.5257,871.0321,1389.4693,1267.4915,1313.3507,1677.5922,1346.1401,1402.0833,1097.8461,1072.7563,1010.07,572.208499999999,1277.3792,1785.5288,479.4701,611.3146,936.274099999999,1312.9299,1247.0959,1510.7625,1164.8484,1110.834,870.6223,1021.1853,990.9862,639.116499999999,1617.2815
51560,20200406,1,32468.9753999999,2027.7432,590.423099999999,879.512299999999,1399.9837,1300.52919999999,1336.7288,1695.0868,1350.192,1410.21139999999,1106.5099,1090.8556,1034.3268,575.3146,1285.8534,1830.9725,491.6734,615.6444,933.2521,1304.2139,1268.1068,1500.2537,1170.8884,1111.3217,866.564499999999,1035.9581,1001.6601,639.903099999999,1615.2924
51984,20200406,2,32805.7903999999,2068.3097,602.235199999999,882.0714,1401.6429,1324.39789999999,1351.6256,1678.7728,1373.472,1435.5296,1108.8775,1128.61179999999,1070.40159999999,581.470699999999,1285.3149,1841.8153,494.5849,623.019099999999,943.1032,1326.7408,1271.34359999999,1520.77939999999,1171.8278,1097.3397,885.444499999999,1034.1765,1020.2446,652.052199999999,1630.5878
52408,20200406,3,32764.6729,2087.9645,607.9579,886.9048,1405.8178,1316.5333,1333.8293,1701.4408,1365.1782,1425.1618,1101.75949999999,1073.88349999999,1043.1884,589.3055,1318.9829,1821.8848,489.2332,623.546,930.1497,1323.6076,1275.23499999999,1498.7444,1185.1713,1108.98769999999,887.3264,1049.24769999999,1025.9041,651.5655,1636.16249999999
52832,20200406,4,33220.2577,2085.411,607.2146,910.7163,1416.6393,1306.18699999999,1348.42969999999,1739.5706,1408.38249999999,1448.5115,1108.7932,1138.6463,1084.5826,585.519,1313.3266,1804.5015,484.565099999999,623.071199999999,963.880999999999,1369.3758,1311.8829,1518.27399999999,1190.5416,1133.22129999999,912.135499999999,1096.78739999999,1034.1282,654.7987,1621.16339999999
53256,20200406,5,33528.3744,2034.9022,592.507799999999,890.269999999999,1432.34909999999,1344.942,1319.2217,1769.73499999999,1376.449,1463.0897,1164.1812,1182.73,1118.0734,645.9219,1390.7481,1786.8793,479.8331,639.139099999999,995.6548,1404.91779999999,1321.01389999999,1519.37719999999,1192.171,1117.5078,935.817999999999,1059.80659999999,1082.5688,651.770899999999,1616.7959
53680,20200406,6,33555.7997,2002.2262,582.9935,908.309499999999,1441.0488,1337.703,1344.2995,1750.1659,1416.2229,1452.3477,1267.6282,1234.67249999999,1107.1031,664.062599999999,1348.303,1777.60369999999,477.3426,636.025499999999,988.3446,1369.0016,1291.89429999999,1524.83629999999,1190.8195,1080.13899999999,953.5307,1113.74579999999,1036.8732,661.7953,1596.7618
54104,20200406,7,34684.0679999999,1954.7079,569.157,856.781299999999,1520.5172,1388.63719999999,1441.8097,1857.8705,1481.3895,1686.46669999999,1412.5652,1339.1759,1130.116,685.4914,1395.2162,1699.2117,456.2916,641.4411,1012.8626,1479.5713,1368.989,1558.09449999999,1253.9354,1152.80999999999,943.2943,1181.8901,1035.53469999999,632.0348,1548.20499999999
54528,20200406,8,35504.2015,1875.5077,546.096599999999,1007.75699999999,1600.5179,1472.0045,1530.6331,1860.0671,1555.8837,1648.9779,1433.02579999999,1395.2867,1195.8095,731.952499999999,1311.97129999999,1721.5071,462.278599999999,661.1008,1064.7922,1497.47129999999,1471.6322,1635.057,1316.3559,1192.22139999999,968.6348,1114.929,1009.1625,646.7423,1576.825
54952,20200406,9,35282.182,1844.0332,536.932099999999,1055.52739999999,1629.6867,1560.1366,1501.8006,1843.3303,1632.8089,1593.10179999999,1386.4222,1433.9543,1194.57009999999,745.635599999999,1379.4907,1707.13349999999,458.4193,631.169899999999,1041.3659,1477.067,1383.0198,1627.07009999999,1255.81829999999,1181.2886,911.056299999999,1144.8883,932.423599999999,655.6099,1538.4209
55376,20200406,10,34602.7191,1806.288,525.941699999999,1047.6143,1715.61709999999,1491.89529999999,1403.3715,1783.89439999999,1621.36989999999,1601.94509999999,1364.1393,1382.16519999999,1157.88889999999,721.9094,1306.68959999999,1619.13889999999,434.789499999999,624.815799999999,1013.6334,1393.4998,1395.593,1544.5443,1289.52929999999,1127.4507,979.053499999999,1149.8521,948.981199999999,667.955699999999,1483.1523
55800,20200406,11,34130.033,1806.4205,525.98,1022.7344,1694.527,1467.8639,1390.0825,1743.0442,1592.9584,1557.78749999999,1364.03379999999,1326.409,1081.90709999999,729.4998,1387.9924,1617.7822,434.425099999999,642.353799999999,1017.5108,1390.8784,1402.285,1533.78209999999,1278.0133,1045.4239,971.966999999999,1066.77759999999,960.576599999999,633.2426,1443.7735
56224,20200406,12,33850.8747999999,1916.6048,558.0625,1037.9413,1650.38879999999,1486.31909999999,1353.85449999999,1651.829,1630.707,1562.1723,1336.0515,1326.1712,1127.57289999999,671.666,1352.0911,1517.45049999999,407.483,627.4006,992.2771,1378.58549999999,1325.521,1554.6103,1241.0762,1038.1415,938.426799999999,1131.6784,897.9441,632.3876,1506.4592
56648,20200406,13,33623.4009999999,1713.0036,498.779299999999,997.540899999999,1608.29929999999,1444.7813,1397.8485,1673.07919999999,1623.3314,1571.9149,1347.5676,1305.6147,1128.9516,688.975599999999,1318.89159999999,1604.6301,430.893399999999,610.943099999999,1016.7829,1385.0473,1335.0626,1529.577,1153.9494,1106.4571,923.0007,1159.16599999999,918.176199999999,666.610699999999,1464.52489999999
57072,20200406,14,34062.9006,1872.8468,545.3214,1042.3195,1548.49929999999,1441.88359999999,1411.40879999999,1722.665,1596.204,1602.1049,1387.82819999999,1383.2867,1127.4065,715.144499999999,1271.3278,1597.4584,428.9678,615.839299999999,1064.7076,1384.7148,1343.6582,1534.3198,1137.0966,1070.7346,918.4905,1161.2453,899.509699999999,631.4497,1606.4608
57496,20200406,15,32954.9792999999,1892.6641,551.0919,962.055799999999,1488.40879999999,1369.1955,1388.0989,1664.42239999999,1597.23209999999,1514.2111,1304.29469999999,1355.083,1112.2293,714.7989,1239.69,1429.74219999999,383.930499999999,613.4269,999.394,1294.85809999999,1299.70949999999,1435.8756,1097.5645,1039.2763,921.834299999999,1176.7378,946.6974,596.7956,1565.6602
57920,20200406,16,31808.0688,1575.8058,458.8313,897.670799999999,1421.2273,1363.6439,1334.65159999999,1680.85269999999,1561.0761,1517.8053,1296.44239999999,1336.3902,1087.9069,669.160399999999,1251.24949999999,1321.816,354.948899999999,550.802599999999,973.678499999999,1248.02569999999,1245.38,1434.3416,1011.8761,1086.8343,893.696,1091.6576,931.1557,593.841,1617.29839999999
58344,20200406,17,31623.2684999999,1603.5084,466.8976,854.1005,1416.1454,1289.12269999999,1382.8865,1609.2545,1490.0413,1449.6648,1213.1355,1228.4416,1084.56829999999,672.051199999999,1231.1935,1406.6536,377.730799999999,589.4029,1020.5863,1341.0471,1318.748,1380.4661,1070.828,1028.3045,943.844299999999,1061.79929999999,942.783599999999,573.1986,1576.8648
58768,20200406,18,30358.1509,1632.8619,475.444799999999,762.6,1293.6907,1307.3867,1323.02,1527.2528,1397.68879999999,1283.1546,1174.68689999999,1177.8276,1018.9145,626.005499999999,1174.1676,1278.598,343.343599999999,580.8463,964.248699999999,1226.8405,1203.8376,1401.3597,1078.6505,1052.2251,860.355099999999,1092.1703,919.438499999999,604.425799999999,1577.111
59192,20200406,19,29478.9978,1685.1639,490.6736,704.851499999999,1263.7472,1218.4443,1191.3052,1495.6817,1235.0352,1225.94419999999,1093.8276,1114.2257,950.4468,587.976999999999,1171.76669999999,1440.46769999999,386.8107,588.452199999999,933.7948,1104.5426,1127.15079999999,1343.641,1090.0134,1022.5136,835.093899999999,1020.3792,948.809399999999,576.6162,1631.6219
59616,20200406,20,29262.2285999999,1757.5227,511.7423,706.798499999999,1256.4254,1208.0589,1158.5181,1433.6866,1201.7606,1272.1419,1022.9639,1011.9097,941.784499999999,574.996899999999,1184.4289,1409.60359999999,378.523,599.2114,915.0317,1190.35719999999,1146.81469999999,1391.0288,1046.3951,1024.2308,820.4124,980.1643,952.9717,604.543,1560.201
60040,20200406,21,29339.3613,1740.5764,506.8079,700.3309,1320.0352,1274.67599999999,1168.8194,1458.6159,1192.22139999999,1283.1167,1018.7557,1001.0326,913.5728,586.4882,1187.6792,1351.2517,362.8535,597.411299999999,891.9872,1227.25299999999,1146.81179999999,1396.1237,1050.5654,1013.95719999999,855.870599999999,957.967899999999,943.6738,593.874,1597.03289999999
60464,20200406,22,29210.0485,1797.1651,523.2852,776.252399999999,1316.7932,1262.669,1152.6141,1443.9263,1184.2309,1292.04739999999,977.6692,971.72,901.6481,580.588799999999,1167.9086,1316.89899999999,353.628899999999,608.880999999999,879.2183,1199.8896,1162.1502,1342.32729999999,1014.3467,1011.2241,867.353399999999,981.8843,923.4858,586.9179,1613.32639999999
60888,20200406,23,30533.8894,1856.5077,540.5641,763.127899999999,1348.3179,1248.49409999999,1221.8668,1540.2804,1347.5251,1309.7216,1034.5306,1047.68599999999,995.274599999999,556.4329,1257.6563,1514.948,406.811199999999,601.215,858.628299999999,1237.2994,1161.5751,1486.47409999999,1114.28829999999,1031.0351,883.7024,984.7507,917.9455,641.8237,1625.4058
61312,20200407,0,30992.3267,1864.6059,542.922,803.7979,1348.1423,1259.5145,1267.84349999999,1562.21489999999,1349.7463,1298.3458,1078.1015,1020.9079,992.082599999999,549.6937,1271.3963,1543.59549999999,414.503899999999,619.805899999999,927.065299999999,1243.304,1235.7362,1512.85369999999,1138.3013,1040.95959999999,889.850699999999,997.8913,947.6934,649.501999999999,1621.9502
61736,20200407,1,31497.3401,1914.8931,557.564499999999,809.882799999999,1380.7663,1262.1201,1316.111,1619.5915,1388.77839999999,1311.35799999999,1052.1945,1011.4695,972.968499999999,559.3694,1267.37529999999,1615.9435,433.932,644.0768,958.6127,1285.01389999999,1273.1666,1514.0364,1185.228,1064.98319999999,889.514099999999,1010.7499,934.4785,655.6617,1607.5006
62160,20200407,2,31645.5331,1939.9657,564.8645,800.1377,1376.3311,1279.287,1309.46489999999,1643.9247,1391.1595,1351.1828,1045.8729,1064.0702,992.325,565.4092,1295.58629999999,1562.33099999999,419.535,636.634099999999,947.9867,1296.4715,1284.1889,1532.8259,1193.94859999999,1042.5372,892.865699999999,1019.915,946.2661,662.243,1588.20059999999
