,기준일ID,시간대구분,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
10008,20210101,23,30708.8338,1907.918,555.5335,750.0664,866.7328,1143.3295,1438.8449,1566.28559999999,1295.3765,1444.20779999999,985.5071,1062.0191,906.4795,598.2082,1274.3559,1653.83729999999,444.107199999999,486.005499999999,871.336099999999,1198.8224,1291.0947,1442.69969999999,1141.6394,1104.01209999999,919.9479,1032.6382,879.678099999999,662.379,1785.77029999999
10432,20210102,0,30793.5479,2012.2915,585.9238,772.451699999999,881.6377,1150.76019999999,1394.7751,1573.07539999999,1305.8547,1440.92339999999,989.6194,1044.0924,890.3767,581.436699999999,1269.7084,1688.5255,453.421899999999,485.8095,867.543099999999,1187.72869999999,1271.6421,1462.4773,1132.162,1073.29099999999,920.292199999999,1040.4464,892.009999999999,652.8536,1772.4165
10856,20210102,1,30989.427,2020.2082,588.229199999999,782.031899999999,879.956999999999,1160.9793,1415.77939999999,1615.241,1295.0789,1445.9684,994.7521,1037.76309999999,894.439799999999,594.5054,1283.4509,1688.8992,453.5219,487.5452,890.855199999999,1193.2264,1287.26119999999,1461.0814,1141.5814,1096.2813,913.4787,1056.5313,880.0299,651.0973,1779.65159999999
11280,20210102,2,31130.4726999999,2016.7147,587.2119,777.5461,890.2867,1171.7357,1403.1583,1620.9709,1288.6491,1417.3847,997.9365,1028.2654,907.9079,583.652199999999,1300.4889,1727.6948,463.9404,511.3084,886.807999999999,1212.32629999999,1298.3683,1481.0536,1145.0518,1106.38359999999,926.3532,1059.86979999999,876.2898,654.6014,1788.5154
11704,20210102,3,31224.8315,2039.4901,593.8436,778.1724,879.059999999999,1159.6927,1443.0469,1635.17149999999,1301.93229999999,1414.1347,1018.224,1047.83809999999,901.7785,586.199499999999,1298.1666,1692.5462,454.501399999999,528.7399,898.846199999999,1208.03389999999,1301.1441,1474.7635,1151.1895,1109.6177,931.039999999999,1067.1656,867.7735,665.9777,1776.7415
12128,20210102,4,31658.645,2057.0625,598.9601,830.9854,867.3015,1166.38969999999,1478.603,1644.2505,1340.47139999999,1440.75489999999,1023.3205,1085.6908,920.421799999999,604.8614,1287.3411,1712.73219999999,459.9223,537.994,908.501399999999,1220.7906,1338.4697,1500.5777,1171.52389999999,1123.1125,929.657199999999,1088.16,878.591699999999,671.691799999999,1770.50569999999
12552,20210102,5,31910.3812,1987.0452,578.573099999999,806.457199999999,889.6094,1180.9521,1443.69879999999,1671.4249,1336.364,1444.7328,1063.1394,1128.7863,935.1556,600.908199999999,1282.8031,1749.07109999999,469.6804,513.6082,920.884199999999,1274.0996,1352.7745,1502.37889999999,1203.88719999999,1154.2743,967.8567,1095.3842,882.6715,689.386499999999,1784.7737
12976,20210102,6,32279.8365999999,2061.3779,600.216199999999,814.4846,902.226499999999,1182.7853,1456.20139999999,1696.7057,1364.0469,1455.4082,1093.972,1174.2505,962.1941,590.081099999999,1265.7505,1750.9935,470.1967,514.0596,944.101499999999,1289.50939999999,1354.5304,1503.381,1220.0494,1168.395,968.369699999999,1132.82199999999,888.588799999999,689.9982,1765.14059999999
13400,20210102,7,32639.9595999999,2068.0553,602.160899999999,861.425399999999,941.0189,1226.90419999999,1473.77119999999,1700.88,1409.45869999999,1535.4483,1080.5032,1193.1586,986.716099999999,579.6575,1308.7238,1744.75569999999,468.5215,499.595,982.5321,1325.58009999999,1385.0389,1529.86079999999,1188.4854,1149.8141,985.5851,1103.4938,907.191299999999,666.668999999999,1734.9552
13824,20210102,8,32773.6898999999,1968.8163,573.2654,868.8396,959.081199999999,1228.7547,1528.0306,1734.2008,1400.8945,1534.96229999999,1094.2075,1169.7982,983.8306,616.909499999999,1308.85899999999,1757.0019,471.8102,514.009999999999,1024.8306,1348.5643,1444.623,1547.9231,1219.9797,1191.04649999999,927.1526,1097.721,924.0904,648.7083,1685.7797
14248,20210102,9,32332.7753,1867.9653,543.8999,820.1529,903.4515,1235.05819999999,1422.285,1685.8388,1452.79549999999,1462.5088,1106.12709999999,1174.9023,1017.5131,652.090799999999,1289.51389999999,1740.5362,467.388699999999,514.8232,989.4034,1337.4238,1384.803,1520.71489999999,1176.1762,1165.756,929.8766,1100.2828,940.607899999999,674.4636,1756.4166
14672,20210102,10,32515.8211999999,1858.9031,541.261799999999,742.8618,936.8509,1319.7715,1387.00859999999,1698.29919999999,1529.0165,1546.5242,1145.4498,1132.8278,1037.4742,645.4203,1281.3696,1692.3452,454.4477,528.8327,1037.8493,1396.0305,1333.0733,1556.76199999999,1184.7536,1126.4431,929.023199999999,1089.03659999999,924.817999999999,673.794499999999,1785.5725
15096,20210102,11,32197.3538999999,1924.3333,560.313099999999,748.5887,941.9528,1294.6103,1388.6704,1719.63879999999,1457.2655,1490.6947,1134.5978,1157.8776,942.521399999999,653.9745,1296.229,1721.7831,462.3528,522.790799999999,1026.44589999999,1376.9322,1329.67069999999,1533.6718,1078.4745,1152.305,896.3424,1035.07109999999,918.021399999999,661.5302,1770.6952
15520,20210102,12,32074.812,1882.3243,548.081,695.0311,933.2381,1228.5489,1381.31549999999,1679.8765,1428.0454,1533.8746,1129.8833,1187.5409,899.9153,666.6429,1302.7094,1677.6196,450.4932,485.167899999999,1002.0148,1448.102,1364.0053,1557.2052,1136.4534,1160.0353,932.540799999999,1009.9481,917.509999999999,658.951699999999,1777.7365
15944,20210102,13,32757.3845,1986.5815,578.437699999999,743.1684,970.5692,1272.6315,1445.3368,1678.46579999999,1411.58729999999,1531.642,1206.1821,1239.568,939.7332,633.796399999999,1247.5947,1783.0134,478.795799999999,484.6893,1019.9169,1480.3886,1354.1826,1512.21149999999,1147.9782,1173.027,964.316199999999,1078.3135,922.176199999999,667.082199999999,1805.99949999999
16521,20210102,14,31895.2360999999,1997.3787,581.581599999999,736.7951,1005.5164,1221.2959,1428.66329999999,1620.7727,1390.09819999999,1419.5117,1190.3404,1181.7283,976.545799999999,638.8913,1205.553,1564.1337,420.0187,477.998899999999,1039.9253,1335.2407,1334.4909,1500.8271,1114.4328,1097.6876,946.174099999999,1059.78029999999,938.2448,680.7734,1790.8359
16792,20210102,15,31040.454,1811.896,527.5742,716.7024,928.400399999999,1250.5328,1437.8739,1598.9211,1302.4834,1403.1753,1124.50569999999,1153.67779999999,951.6662,639.3999,1227.4257,1635.171,439.0948,466.6492,969.6617,1321.6472,1255.6934,1427.63629999999,1064.2298,1064.3903,894.141799999999,977.662,907.887399999999,696.284999999999,1846.0695
17216,20210102,16,30831.0345999999,1782.7808,519.097099999999,678.0881,939.724,1207.14529999999,1416.8811,1597.4548,1332.853,1390.3412,1093.4864,1201.09189999999,906.2154,612.0727,1244.2044,1619.82459999999,434.973799999999,478.7574,950.7285,1222.2714,1212.2356,1476.2525,1065.0624,1069.8597,960.647399999999,1029.3649,901.061299999999,673.628299999999,1814.93139999999
17640,20210102,17,31243.165,1892.5478,551.057699999999,678.291699999999,896.024099999999,1243.4155,1463.0921,1592.6285,1282.2728,1453.0878,1123.42049999999,1224.5123,935.483299999999,634.5127,1227.05019999999,1683.5119,452.0758,485.6983,921.5334,1258.28009999999,1325.498,1392.5742,1130.4897,1061.5904,931.485,1018.4357,899.6241,691.0134,1793.95859999999
18064,20210102,18,30576.5427,1807.8929,526.408999999999,672.0244,924.004699999999,1182.44,1425.2533,1633.6349,1316.7274,1335.2931,1089.96139999999,1130.1955,967.2833,612.6842,1177.1418,1701.7179,456.9644,475.7882,885.3304,1230.4326,1265.9389,1302.80819999999,1037.0205,1080.8259,941.647799999999,1017.8116,868.3057,677.4622,1833.5424
18488,20210102,19,30286.0122,1828.3159,532.3554,671.226,914.0642,1175.8532,1403.0579,1554.38989999999,1232.6282,1266.327,1053.54109999999,1113.3116,941.2775,618.3228,1195.4186,1708.8679,458.8844,453.7531,927.4451,1177.054,1289.9661,1378.4902,1098.223,1059.58649999999,887.171799999999,970.4849,922.5144,711.1077,1742.373
18912,20210102,20,30376.1369,1762.1957,513.102899999999,651.3347,953.732099999999,1143.81109999999,1468.55459999999,1531.1047,1335.6432,1265.6739,1057.08539999999,1088.51219999999,895.6797,594.6385,1211.0897,1687.6683,453.191899999999,465.9366,966.504099999999,1278.9652,1372.6767,1324.9916,1085.2799,1058.305,922.9845,982.4133,851.2803,667.630099999999,1786.154
19336,20210102,21,30904.6804999999,1954.4526,569.0828,684.423099999999,991.933599999999,1197.84999999999,1410.25209999999,1614.0309,1270.7297,1316.4716,1054.9157,1066.12079999999,871.114,592.309399999999,1174.5427,1704.7561,457.780399999999,484.4973,946.773,1300.6413,1414.0913,1403.2797,1117.6324,1103.9883,905.8772,1021.5016,837.7364,661.7169,1776.17969999999
19760,20210102,22,31159.0194,1906.9175,555.241899999999,733.159099999999,946.222999999999,1185.1701,1482.1956,1605.3565,1317.8686,1333.7755,1017.2047,1111.9113,881.571299999999,568.2042,1198.508,1810.0861,486.065099999999,511.968999999999,920.328099999999,1270.1831,1345.7079,1462.2212,1126.1401,1108.02659999999,959.547199999999,1009.3768,839.718499999999,677.0326,1789.3087
20184,20210102,23,31567.4128999999,1994.4796,580.737799999999,770.9948,955.3626,1183.21759999999,1482.3638,1665.80469999999,1336.5133,1443.1487,1059.57199999999,1095.1822,888.1366,609.256499999999,1270.8021,1694.1295,454.9266,535.865,929.999699999999,1236.8782,1353.67159999999,1480.68429999999,1159.88699999999,1122.5209,973.939399999999,1025.7299,868.072,668.2829,1727.25389999999
20608,20210103,0,30848.4232999999,1903.0615,554.119,784.636399999999,911.410899999999,1136.4294,1479.2864,1636.72229999999,1289.6279,1385.4105,1023.176,1077.9422,874.8039,605.261499999999,1262.7325,1600.2054,429.7053,508.264599999999,911.092899999999,1233.6792,1327.3686,1508.4653,1127.6686,1075.4773,966.3458,998.7412,853.6145,680.2575,1702.9147
21032,20210103,1,30924.6781999999,1879.1875,547.168,785.5675,935.866899999999,1171.72689999999,1483.09899999999,1623.87539999999,1306.57179999999,1419.3624,1003.5663,1089.55729999999,871.1909,595.1367,1277.6002,1566.6709,420.7003,533.502899999999,922.009599999999,1239.1447,1325.6575,1509.7787,1133.9,1076.5255,954.297599999999,1000.583,864.753,680.277,1707.40159999999
21456,20210103,2,31057.1944,1881.8382,547.939399999999,790.743799999999,942.6417,1176.87359999999,1509.8413,1639.48119999999,1327.78299999999,1422.7837,1004.2154,1077.7414,889.4307,598.787699999999,1286.0715,1536.8658,412.6967,542.0316,902.948899999999,1244.94779999999,1352.98299999999,1530.38429999999,1140.10089999999,1105.4223,954.6828,1008.6965,864.3612,681.6701,1683.2309
21880,20210103,3,31148.5584999999,1886.8573,549.4015,781.270499999999,946.306299999999,1169.5234,1521.5768,1642.3679,1304.518,1410.2927,1015.384,1066.63259999999,889.2842,596.2799,1295.9824,1576.33819999999,423.295999999999,541.496899999999,920.1662,1251.0236,1361.4818,1519.7573,1158.18699999999,1112.087,972.020899999999,1007.3768,865.296799999999,683.0706,1681.28019999999
22304,20210103,4,31722.0167,1911.8885,556.6892,805.5688,957.819399999999,1193.2552,1533.1106,1659.5454,1378.749,1450.15069999999,1053.1258,1134.75659999999,904.563499999999,602.453099999999,1301.2266,1615.535,433.8215,566.2033,927.479799999999,1279.6938,1375.5396,1523.52929999999,1174.893,1105.5633,974.2069,1035.6565,877.9179,673.866499999999,1715.2084
22728,20210103,5,31942.3391999999,1926.8287,561.039899999999,821.153299999999,956.953499999999,1175.5278,1571.9038,1683.1188,1364.52839999999,1449.40069999999,1036.9434,1135.7897,904.3852,647.213899999999,1320.0975,1613.84459999999,433.367799999999,552.007399999999,952.7097,1310.35259999999,1384.68769999999,1550.3343,1169.7537,1106.1522,972.688999999999,1051.00949999999,901.888799999999,688.846099999999,1699.8131
23152,20210103,6,32110.8385999999,1903.7054,554.306799999999,803.615099999999,953.2992,1202.0485,1528.6549,1737.6121,1398.74659999999,1482.4873,1095.1563,1146.13529999999,914.2368,630.2009,1310.3633,1552.3977,416.8677,553.836,955.5416,1339.43329999999,1418.6601,1556.88,1193.0965,1128.58459999999,977.783699999999,1065.21579999999,906.190699999999,687.9769,1697.804
23576,20210103,7,32682.0764999999,1916.7548,558.1063,819.714799999999,949.2169,1282.1973,1564.20949999999,1739.68959999999,1415.3968,1523.9617,1093.4543,1194.3842,957.307699999999,653.3386,1291.53829999999,1595.20129999999,428.3616,543.144599999999,979.932699999999,1405.5568,1470.1545,1552.5433,1211.1937,1100.2019,990.3268,1101.5014,905.4991,673.3188,1765.86819999999
24000,20210103,8,33040.4011,1928.5206,561.532199999999,826.2725,980.7002,1303.3965,1518.24029999999,1749.57099999999,1413.6327,1533.6903,1129.9781,1215.6242,959.903599999999,666.7159,1344.7555,1644.2908,441.543299999999,523.0718,1013.2029,1487.4226,1454.37449999999,1576.2859,1233.6835,1117.094,995.735599999999,1048.49119999999,931.1059,681.166399999999,1760.401
24424,20210103,9,32796.3862,1862.3466,542.264199999999,807.361599999999,924.448099999999,1243.81459999999,1556.84549999999,1733.31099999999,1401.88899999999,1532.62179999999,1118.09809999999,1179.27749999999,965.4156,636.9518,1337.2623,1634.11629999999,438.8113,546.443599999999,1020.2334,1504.3569,1474.5241,1608.5833,1206.2828,1116.6056,970.9243,1033.54199999999,923.048199999999,666.4991,1810.5069
24848,20210103,10,33284.1111999999,1944.3758,566.1488,835.6833,986.163699999999,1287.9516,1593.5998,1749.6195,1376.0796,1510.5024,1211.11819999999,1229.1808,1008.5125,621.923099999999,1382.4751,1511.1129,405.781,580.2285,1073.317,1528.1237,1439.09449999999,1588.3746,1176.2632,1150.68249999999,989.320399999999,1074.86729999999,922.3265,681.168199999999,1860.1167
25272,20210103,11,32879.9602,1891.5885,550.778599999999,829.9496,944.5986,1282.6158,1552.84989999999,1712.6518,1338.1572,1480.1681,1207.768,1300.14259999999,1039.10079999999,623.055799999999,1266.3597,1602.0263,430.1942,604.057099999999,1135.0201,1483.44319999999,1398.3978,1575.39519999999,1182.7372,1106.0689,952.915799999999,1029.0277,943.250499999999,667.2097,1750.4318
25696,20210103,12,33506.0451,2009.2948,585.050899999999,834.6262,953.8898,1316.7478,1499.9853,1688.5009,1338.9218,1540.41249999999,1180.633,1265.0507,1090.713,586.1707,1235.26309999999,1829.35369999999,491.2389,575.9373,1120.5522,1514.97399999999,1458.0689,1568.9792,1237.9548,1138.0308,971.2083,1056.9896,909.024199999999,654.171799999999,1854.2996
26120,20210103,13,33269.5357,2028.0391,590.5093,776.627399999999,896.068599999999,1329.74129999999,1550.91889999999,1688.4096,1392.2663,1495.7972,1212.3189,1278.11899999999,986.542,603.3858,1221.04389999999,1821.1963,489.048299999999,542.9066,1076.3285,1465.2967,1446.8217,1584.0831,1239.6983,1133.91969999999,996.145899999999,998.6163,939.249699999999,672.8967,1813.53939999999
26544,20210103,14,33571.7710999999,1980.9922,576.810399999999,755.357099999999,947.331099999999,1462.2833,1634.62259999999,1743.5597,1383.8054,1525.2208,1202.2067,1343.4896,1011.5416,622.568899999999,1266.1138,1794.005,481.7465,483.4841,1189.3823,1501.8833,1509.2415,1532.0775,1268.80479999999,1124.53029999999,955.7355,996.247399999999,890.2114,649.520599999999,1738.9981
26968,20210103,15,32658.1803,1768.6895,514.9939,718.674099999999,890.677599999999,1425.559,1557.3578,1642.6404,1359.9093,1503.4512,1210.60719999999,1281.7845,1008.8687,634.722899999999,1311.81549999999,1725.5309,463.358999999999,483.455699999999,1068.53389999999,1469.7396,1413.8629,1511.6347,1192.4146,1120.1376,995.138299999999,1029.4095,889.1576,678.5597,1787.4935
27392,20210103,16,33002.2327,1805.3565,525.670399999999,719.5755,1010.1184,1473.8765,1591.1042,1708.99929999999,1382.03659999999,1485.4833,1256.987,1327.7976,994.8958,623.1289,1367.35529999999,1650.7569,443.2796,531.6154,1094.89349999999,1509.3304,1514.595,1432.4701,1158.66779999999,1126.9102,980.1652,1008.2019,895.0265,686.713799999999,1697.2226
27816,20210103,17,33050.8113999999,1726.9078,502.8281,659.160799999999,999.3422,1422.0015,1530.6384,1703.5169,1424.5884,1559.07199999999,1300.26489999999,1326.12709999999,1015.4551,628.246499999999,1387.0201,1747.11539999999,469.1555,523.608399999999,1089.2915,1508.4942,1481.6808,1476.2724,1180.90339999999,1143.318,1000.5529,959.2363,897.081699999999,668.395599999999,1720.53749999999
28240,20210103,18,32076.7621,1701.543,495.442299999999,659.014599999999,984.7721,1320.51469999999,1447.85349999999,1638.06469999999,1440.3634,1423.57449999999,1218.6138,1201.41509999999,1002.8839,629.052,1362.06919999999,1788.7074,480.3242,480.308899999999,1048.16609999999,1397.7579,1395.2388,1497.2292,1179.50019999999,1079.39429999999,966.585,1018.7062,894.7775,672.918699999999,1651.971
28664,20210103,19,33047.6379999999,1664.0095,484.513899999999,647.647799999999,1051.663,1393.8031,1539.7272,1731.84539999999,1463.46399999999,1478.2273,1280.4084,1189.7347,1031.7665,634.4016,1335.79569999999,1795.5432,482.1598,507.9468,1116.05479999999,1713.32449999999,1476.45509999999,1518.8188,1205.3967,1085.62179999999,951.605699999999,1020.6803,886.6461,688.5212,1671.85639999999
29088,20210103,20,32653.7854,1767.5434,514.6601,691.2335,955.122899999999,1462.9222,1545.5092,1664.6691,1481.7207,1464.3385,1174.64529999999,1135.0768,997.1639,641.9623,1285.72499999999,1730.9857,464.824,497.3258,1125.66239999999,1598.31019999999,1490.26129999999,1516.7334,1182.16689999999,1064.85369999999,974.4709,1039.32469999999,888.0542,674.1697,1624.3514
